grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,param_norm,samples,step,vb,vb_q0,vb_q1,vb_q2,vb_q3
0.8930632645342838,0.2406063497066498,0.26290723664223153,0.23074505962159503,0.23192998522903488,0.2341698902957846,0.2367899388074875,0.25502137831180793,0.22904319528245587,0.22976582989706643,0.23118231497095812,89.88681545765357,51712,100,0.00381641190033406,0.007885857006115035,0.0017018643425383275,0.0021641552067029556,0.002987574856236298
0.8078022863269233,0.20138031095266343,0.23842356574367468,0.19146890141679054,0.1892006558458708,0.19184753972859628,0.19647950530052183,0.22293351674583597,0.19005513350543737,0.18744292027420467,0.1893977346342233,89.91048691611006,56832,110,0.004900806304067374,0.015490048950288805,0.0014137674266554454,0.0017577355723468627,0.002449805157430957
0.7280581913293006,0.1675354763865471,0.20118946881919364,0.15684571723390067,0.1548816957289265,0.1561588189837071,0.16126228421926503,0.1810918778362797,0.15569266427007494,0.15344612752752654,0.15417227270651845,89.93198583107568,61952,120,0.006273194577079266,0.02009759062231039,0.0011530531026561802,0.001435568376715916,0.00198654602218394
0.6515997162414249,0.135100843757391,0.15687627276812469,0.1263788506590031,0.12760414626626765,0.12684333642323795,0.13231166303157807,0.1499387413777154,0.1254526855977805,0.12640493638103917,0.12524730354547495,89.95343822946917,67072,130,0.002789179619867354,0.006937531374352069,0.0009261650714482104,0.0011992094389695132,0.0015960329771041867
0.5781536706392941,0.11540417447686196,0.15216475909080698,0.10425890823144743,0.102258118604751,0.10346352187804438,0.10908725708723067,0.12968917351357553,0.10349003189220664,0.10129787032737546,0.1021404398762318,89.97485724642497,72192,140,0.006316917878575623,0.02247558509130799,0.0007688765983358484,0.0009602482122748999,0.0013230819141503455
0.5112876455699444,0.08978200703859329,0.10721047355988877,0.08375062170268605,0.08417991440939283,0.08371671677349571,0.0879294440150261,0.10233450009499062,0.08313323829159044,0.08339475492309587,0.08264950350551555,89.99462133613993,77312,150,0.001852563553256914,0.0048759736916205495,0.0006173835297074143,0.0007851598409041275,0.0010672134663045284
0.45257570418489257,0.07280180677771568,0.08818306621848312,0.06817842941660027,0.06798025463107073,0.06848843576397717,0.07154479324817657,0.08495896998919598,0.06767581787648479,0.06735283343573299,0.0676165687109896,90.0128625754066,82432,160,0.0012570127146318555,0.0032240962245355846,0.0005026114086848901,0.0006274210820222525,0.000871867213320143
0.39638544331095604,0.06562941633164883,0.09478391567530799,0.05584488336922257,0.05526904177062116,0.05588205517442136,0.06102923080325127,0.07832396476089583,0.05543258427909226,0.05475199201344688,0.0551738919759238,90.0316772630442,87552,170,0.004600186221068725,0.016459950216634458,0.00041229921970724077,0.0005170497041242793,0.0007081632265234712
0.34621894797229313,0.050326124951243396,0.0636622544929937,0.045810915666019025,0.04568140753945768,0.045917495262403435,0.049463143572211266,0.06157505841074902,0.045474379664150674,0.04525659509644605,0.045335630240615925,90.05184534647475,92672,180,0.0008629817573819311,0.0020871958828295504,0.0003365360953910391,0.00042481243800038824,0.000581865030715094
0.3022237564789437,0.043445934355258946,0.059676735790189867,0.03788295971120103,0.037778561594100965,0.03743594110333665,0.04230583868920803,0.05633218523984899,0.03760329520001131,0.03742341068005416,0.03696591819790627,90.07009258167855,97792,190,0.0011400949559174478,0.003344550349576743,0.0002796644189990786,0.00035515082673533117,0.0004700229554721857
0.2639409368132177,0.040276673063635825,0.06544780977694935,0.03165914690742889,0.031255762877591554,0.03127509439042932,0.03656224831938743,0.052075793297437147,0.03142521104464929,0.03096772119235454,0.030876864608505677,90.08920814792215,102912,200,0.0037144247384276233,0.013372016364752467,0.00023393582416853545,0.0002880417258678827,0.0003982297006336138
0.22901887652110198,0.03101051189005375,0.04458942404591744,0.026770275809425644,0.026146046932123284,0.02620212530665512,0.03000069037079811,0.04133922235327368,0.02657265720413402,0.0259035046607868,0.025874421854193013,90.10740437470459,108032,210,0.0010098210186697543,0.0032502017878599603,0.00019761861070985616,0.00024254226864535642,0.00032770351370143365
0.20021199264439604,0.030611301213502883,0.05340209130484323,0.02265995858076787,0.022327961322541022,0.022325842898633135,0.026804573833942413,0.039594428106789745,0.022493039720401876,0.022122560767456893,0.02204230267211401,90.1237275978276,113152,220,0.003806727012852207,0.01380766307543853,0.00016691885631846024,0.00020540055534400476,0.00028354025227216836
0.17489476799785098,0.026653611473739146,0.05276428188330357,0.019538437767716285,0.0192760933438937,0.01920191251041217,0.02294330094009638,0.03648139496466946,0.01939416356088424,0.01909577606866759,0.018957346667075273,90.1394625385638,118272,230,0.003710310022870544,0.016282886894519597,0.00014427428537932093,0.0001803173829102886,0.0002445658290358633
0.15022824724812403,0.02268371097743511,0.038408981291631034,0.017050832840463815,0.01669813825146242,0.016839849146109222,0.021103892661631107,0.033008604983373865,0.016924959535319965,0.01654274360660245,0.016622306260896818,90.15534396910684,123392,240,0.0015798182997968982,0.0054003766165390855,0.0001258732626616443,0.000155394663777449,0.0002175428649217126
0.13270589492764884,0.0206408504396677,0.03583149788217186,0.015142620267620036,0.014736652718729346,0.014661050508676594,0.019164477661252025,0.03088071540334805,0.015031255924930936,0.014598414480482049,0.01447437400126766,90.16988887122557,128512,250,0.0014763720508199185,0.004950782593183803,0.00011136438858359931,0.00013823822788154222,0.00018667649001354118
0.12018080829248091,0.016794101893901826,0.02759910059753078,0.013459605993930165,0.013058255294360869,0.013142937926515452,0.016226910799741746,0.025703906228051233,0.013360321022024961,0.012938184767133657,0.012975634304025485,90.18476321316462,133632,260,0.0005671908220392652,0.0018951944394477174,9.928494510837126e-05,0.00012007045918352686,0.0001673036071869935
0.11194274680093291,0.015397334843873978,0.027530234197102894,0.012143136157343786,0.011773606353416675,0.011701355830243804,0.014829931035637855,0.02540536477075269,0.012053860129699823,0.011664721421988267,0.011553173492912476,90.19986975282414,138752,270,0.0005674040745361708,0.0021248694160931323,8.927601776945047e-05,0.00010888493732902757,0.00014818236448308
0.09401119437075257,0.018217111285775904,0.03853748505118119,0.011055962962564083,0.01067950287126475,0.01068030089287963,0.014490207191556692,0.024876589794256547,0.010974408284528185,0.010579774297679529,0.010545204751292211,90.21573145784248,143872,280,0.0037269039399689063,0.013660895218417438,8.155470200108548e-05,9.972855429013281e-05,0.00013509615715122817
0.0856582057848625,0.019866956025362016,0.05080269444853261,0.010157205378881803,0.009787023915550249,0.009763786216187322,0.013625799771398306,0.025496208264182006,0.010082331142927467,0.009696915464777515,0.009639484339144114,90.23024075631588,148992,290,0.006241156585747376,0.025306486451042384,7.48741946919932e-05,9.010846528397643e-05,0.00012430185687977796
0.0866343410818808,0.014321651775389906,0.029671704672552916,0.009367929362515737,0.009055098330179236,0.008961715278198971,0.013139795884490013,0.025268000136646988,0.009298855747171748,0.008970750655773234,0.008847846264789206,90.24420100598279,154112,300,0.0011818559883977288,0.004403704654566953,6.907359258204108e-05,8.434765936308288e-05,0.00011386898962131139
0.07306405633007043,0.017205182276666165,0.04576368711188737,0.008808513947031247,0.00842010803012686,0.008422266081564848,0.01141356099396944,0.02116445073195351,0.008743773958326992,0.008343111836549,0.00831491581432647,90.25780637619255,159232,310,0.005791621816752013,0.024599237026761582,6.473999864155357e-05,7.699619172578394e-05,0.00010735030427586954
0.0661415279840139,0.010041597858071325,0.01568937073380962,0.008183145588687194,0.007884820497234955,0.00782677874484527,0.009825684223324062,0.015103232713060917,0.008122830909225293,0.007811089038362049,0.007727128207542988,90.27122663851797,164352,320,0.00021591340992017656,0.0005861380170265984,6.031466689433506e-05,7.373148855549508e-05,9.965051483376092e-05
0.06938556088116293,0.014111279044300314,0.03013746476962521,0.007747274774317601,0.007475585571179787,0.0073916174966347,0.010984018072485925,0.019554409481364707,0.007690245809137632,0.007406361854324736,0.0072976743340023315,90.2837584050427,169472,330,0.0031272615655325354,0.01058305499227376,5.7028954695354886e-05,6.92237184315065e-05,9.394319112562427e-05
0.05870721272569584,0.010582751082256436,0.02160287973176885,0.007374486145534501,0.007062117232399135,0.007013572249561548,0.009909497760236264,0.018990639434808755,0.0073201286357752315,0.006996684678761801,0.006923649280021594,90.29576353037045,174592,340,0.0006732532980095131,0.0026122403861144855,5.435749963620062e-05,6.543254249730532e-05,8.992295367837257e-05
0.05426927278265853,0.012205174379050733,0.029121496291049976,0.0070502601927087735,0.006682673674193946,0.0066703184937199405,0.009318487066775561,0.01741131030684039,0.006998202166045614,0.00662034976079404,0.0065852024921489285,90.30714799541308,179712,350,0.002886687166756019,0.011710185762856266,5.205800325654403e-05,6.23239082975808e-05,8.511599107097531e-05
0.06377314197843102,0.012263273494318126,0.029050522410060925,0.006698043801087806,0.006393565663969836,0.006355756741982914,0.009151959978044032,0.017090681261701015,0.006648723893360981,0.0063338086523703815,0.006274085819583247,90.3185750685316,184832,360,0.0031113135497435,0.011959841038599435,4.931990635355424e-05,5.975701242277866e-05,8.167090935684328e-05
0.07530364650530684,0.016297483537346124,0.04258608666714283,0.006629475799854845,0.006200285550827777,0.006135508063016458,0.010034428583458066,0.019973134584936568,0.006580803415272384,0.006142634895190388,0.006058091719751245,90.33223401759683,189952,370,0.006263055384624749,0.02261295251787487,4.867238512815672e-05,5.765066718292173e-05,7.741635895399671e-05
0.04782075214032961,0.013159621320664883,0.03569883350709002,0.006326778928280635,0.005987300814770035,0.005930755234020913,0.009544274210929871,0.020763430954413683,0.006280315078937325,0.005931951040994223,0.005855373210706717,90.3499654102757,195072,380,0.0036153470864519477,0.014935403208701424,4.646385701319093e-05,5.534977409123937e-05,7.538201691876433e-05
0.04039668302144984,0.008885759580880403,0.019574074312341178,0.00609051587604949,0.005716710096214615,0.0056683820338564415,0.008384668361395597,0.017530615796445763,0.006045765715467484,0.0056633229819942075,0.005596381536754913,90.36639060007323,200192,390,0.0005010912886064034,0.002043458366254916,4.4750155186911e-05,5.338712168135941e-05,7.200049922543827e-05
0.037413667769902514,0.010188110778108238,0.022738962396107926,0.005862991586210411,0.005510546592709843,0.005453017115795699,0.009143542125821113,0.018978082406067708,0.005819864758530507,0.00545953208169232,0.005383351881082364,90.37921182566632,205312,400,0.0010445684420119505,0.003760880035717056,4.312683511602271e-05,5.1014509455206574e-05,6.96652303824002e-05
0.033028960943310995,0.008632433088496327,0.019249958168664896,0.005702679009447169,0.005346228557431865,0.005283611441019231,0.007849587546661495,0.016040660189212984,0.005660697844840827,0.005296777527675865,0.005215861170202681,90.38998444492707,210432,410,0.0007828455833077897,0.0032092979750519323,4.198116979340181e-05,4.945103139309345e-05,6.775026205759557e-05
0.0329992820065678,0.007726333709433674,0.015481580051823275,0.005507094039319037,0.005183517292607576,0.005122030176196806,0.007295925030484795,0.013853097972520566,0.005466569185209203,0.005135245636388989,0.005057156714291806,90.39938460382429,215552,420,0.0004304088193748612,0.0016284821832213518,4.0524862341930516e-05,4.8271667429103005e-05,6.487345634836044e-05
0.06251305395902856,0.013622602075338363,0.03799115420798911,0.005427498299606709,0.005040733991745884,0.0049717095863147116,0.008131032716482878,0.01683308108229981,0.005387653613038224,0.004993683029434935,0.004908938612180211,90.40893614806862,220672,430,0.005491569191508461,0.021158073088581916,3.984468682377723e-05,4.7050954143567566e-05,6.277096885586694e-05
0.048596173465151736,0.013531401194632052,0.03907015243894421,0.005276479289597385,0.004924793808915934,0.004870404325162943,0.007929088873788716,0.016807797568617378,0.005237621380824985,0.004878388333329275,0.0048087691255391364,90.42021733031186,225792,440,0.005602312779956264,0.02226235529208223,3.885791659884394e-05,4.6405471906371876e-05,6.16351895260801e-05
0.0352047287342515,0.00691303489729762,0.012703659382620547,0.005159942072552413,0.004790774380035749,0.004716301858055073,0.006704359082505107,0.012029278521059136,0.005121820218688838,0.004746547715109311,0.004656657064641937,90.43205351691455,230912,450,0.00020867581115453505,0.0006743808920763323,3.8121854978098095e-05,4.422667829781638e-05,5.964479784616917e-05
0.031102319410593642,0.006429749494418502,0.011899674249192088,0.00505914219603356,0.004657940526706085,0.004601966654364425,0.006216296879574657,0.011142663477609562,0.005021907272748652,0.004614573014137077,0.004543648486853469,90.4418003327756,236032,460,0.00021345269815356007,0.0007570107858919075,3.723494900340382e-05,4.3367503430232905e-05,5.8318174322064596e-05
0.026190354668750762,0.01025413116440177,0.02721032712889729,0.004924289194629497,0.004562893985239278,0.004489532071193301,0.007156236469745636,0.014878586810316492,0.004888028468961684,0.004520464371432744,0.004432805185619542,90.45193741238464,241152,470,0.0030978943465015617,0.012331740664532007,3.626073059983764e-05,4.242961097203705e-05,5.6726879761595644e-05
0.023031543644073494,0.006456867139786482,0.011930472877892583,0.004799948942960253,0.0044743396465290975,0.0043826235499042675,0.006233236799016596,0.011187736388070113,0.004764487949099129,0.004433196640022886,0.004327459080675008,90.46197267406075,246272,480,0.00022363016178132965,0.0007427364112641735,3.5460997012497236e-05,4.1142996436451925e-05,5.516447982454273e-05
0.027155649384557473,0.009256754443049431,0.024845769622673586,0.004736169408209978,0.004359625514317935,0.00430082487694632,0.006524665793403983,0.013329314403235898,0.0047011557159656525,0.004319200450617849,0.004245835431039522,90.47165838157554,251392,490,0.0027320883400534512,0.011516455231176224,3.5013692652872604e-05,4.042506617490752e-05,5.4989453742447774e-05
0.03320147054728465,0.009282613079994917,0.024684881328815397,0.004626592149575929,0.004276177163572158,0.004201070259551746,0.006361385248601436,0.012756985137539529,0.00459249112277459,0.004236285587669246,0.004148649260703772,90.48104146151432,256512,500,0.0029212279921921437,0.011927896061294442,3.41010379135043e-05,3.9891573300741984e-05,5.242099945757513e-05
0.03255606970107008,0.012881804350763562,0.04384178303771738,0.004539173273424134,0.004197216224326172,0.004133651712584462,0.007188279647380114,0.017777970137757986,0.0045056691779945665,0.004158162986388119,0.004080825100847802,90.49081945838445,261632,510,0.0056935248554509585,0.026063813237610953,3.350409357866399e-05,3.905324717114908e-05,5.28266069142224e-05
0.03720114944441253,0.006807401217520237,0.013995285770472363,0.004435473575423929,0.004138738087800552,0.004058970275468067,0.0064238665625453,0.012665397640975077,0.0044028463039117345,0.004100407904228398,0.0040077498967626265,90.50078803806905,266752,520,0.0003835348234133562,0.0013298881011638405,3.2627253637120026e-05,3.833016878468817e-05,5.1220378123356825e-05
0.023441554575027942,0.00582976178266108,0.010821220013804691,0.004382193573144114,0.004052569751770031,0.003997078882473197,0.005651464639231562,0.010232023686540798,0.004349941577285875,0.00401481446493158,0.00394636985383059,90.51109843366842,271872,530,0.00017829731295933017,0.0005891963041480412,3.225198715458542e-05,3.775528148253216e-05,5.070902364317074e-05
0.22399835608357016,0.010102029796689749,0.022526202523466498,0.0051372024406000595,0.004629811525587246,0.004642660519874371,0.008969193184748293,0.018840039017273793,0.005099290523413614,0.004586502046911173,0.0045824245193061665,90.52801505614171,276992,540,0.0011328366435918724,0.003686163656016464,3.791190377982008e-05,4.330948101833452e-05,6.0235995407949435e-05
0.07031186362597039,0.010305344592779875,0.022558463360268646,0.006465250124077659,0.005934697367930381,0.005931202411087919,0.009813863132148982,0.020801215366877505,0.006417556337630711,0.005879605757131141,0.005855938297157226,90.6308212072651,282112,550,0.0004914817131066229,0.0017572479524136891,4.7693772377174194e-05,5.5091621369964e-05,7.52641033518318e-05
0.03897346947773619,0.009772859886288643,0.02283089640462456,0.005790428746314279,0.0053096756649514045,0.005243424241515722,0.008947468129917978,0.01966841607618164,0.005747628370521682,0.0052599542329099585,0.005176409939908755,90.72903956451668,287232,560,0.0008253918058471754,0.00316248042797252,4.28003801235242e-05,4.972142055550148e-05,6.701428563766447e-05
0.033684927516141605,0.010689097037538887,0.025974983637834997,0.0052086705737041696,0.0047402097977590615,0.004694405454210941,0.007740675285458565,0.01537868852822365,0.005170239471463544,0.004695957010652093,0.00463472233095672,90.77600462069614,292352,570,0.0029484208338544705,0.010596294761522915,3.8431098558551936e-05,4.425278522255127e-05,5.9683140420929676e-05
0.027612966547217115,0.013518983731046319,0.04241847402514204,0.004871263035706111,0.004406288601039498,0.004342620844459713,0.007664765883237124,0.017911889559687363,0.004835298763854166,0.0043649080790202546,0.004287926271996076,90.80020937084325,297472,580,0.005854218378954103,0.02450658456111915,3.5964273229183145e-05,4.1380516480519736e-05,5.469455970930592e-05
0.02067557182933532,0.006642129132524132,0.013299395162725772,0.004657236142141141,0.0042295899041289164,0.004147532006027177,0.006368001643568278,0.012352452826368187,0.0046229143969806034,0.004190709794950639,0.004093782612471841,90.812962408051,302592,590,0.00027412741619627925,0.000946942332386865,3.4321754099247685e-05,3.8880102306542016e-05,5.374939576086033e-05
0.018220917387230754,0.008929749950766563,0.023430778105637144,0.004460647096260428,0.004078200413482032,0.0040017968621449875,0.00616223611868918,0.012344672220841608,0.004427747965121688,0.004040558436294884,0.003950571369690194,90.82181564619103,307712,600,0.002767513804428745,0.011086105863681412,3.2899143999925283e-05,3.764198781271525e-05,5.122548062012985e-05
0.018896305287353053,0.010024827299639584,0.030946174793889825,0.004331955620684398,0.003959717439044708,0.0038928542895480343,0.006744929077103734,0.016303310236355784,0.004300019932453502,0.003923012043017296,0.003843566231885331,90.82866421670178,312832,610,0.0032798984473629386,0.014642863697382628,3.193568129259414e-05,3.670538111933394e-05,4.92880616296501e-05
0.01897854723601316,0.008707778202369808,0.02468059548457498,0.004281364001577629,0.003864055643901678,0.0038056784484069785,0.005948870070278645,0.01271769979790057,0.004249744449875183,0.003828002403613675,0.0037567953317193337,90.83558099623097,317952,620,0.0027589077490119958,0.011962895479060426,3.161955842621129e-05,3.6053255420680986e-05,4.888312555522136e-05
0.019116678003708094,0.006789938407018781,0.014963181824030645,0.004249613789588575,0.0038074505888563513,0.003718958634613868,0.006155206356197596,0.012624837432886993,0.004218268129158258,0.003772041197445195,0.003671876522319684,90.84211283829028,323072,630,0.0006347321534121875,0.0023383444385250305,3.134564955007029e-05,3.540939052658211e-05,4.708212353685361e-05
0.015703670463448664,0.009435064159333706,0.024095123636373204,0.004122487843552648,0.0037275730220072373,0.0036634444802843345,0.006484391121193767,0.013524275804517299,0.004092002949815847,0.003693082566511491,0.003616890828208829,90.84889768238864,328192,640,0.0029506732706067853,0.01057084820093603,3.0484890615027953e-05,3.4490439714785264e-05,4.655364702154557e-05
0.01629513413338634,0.01016693660058081,0.029290615255013093,0.004051820085340629,0.0036943213951886665,0.003598804069090855,0.006857272097840906,0.016160820832010373,0.004021986060082735,0.003659987460323579,0.003553133616717349,90.85519464076785,333312,650,0.0033096642888267515,0.013129794218298236,2.9834026262569538e-05,3.433392695190197e-05,4.567045524052574e-05
0.015087251751821878,0.005614164890721441,0.011146933603916108,0.004046090538255296,0.0036352353141410306,0.0035532154313599068,0.005387867474928499,0.010354483061938648,0.004016216345594302,0.003601346022333018,0.003508050128196676,90.86182542863021,338432,660,0.00022629742743447424,0.0007924504984798911,2.9874181585608914e-05,3.388929414995794e-05,4.516530144125378e-05
0.014893947661122883,0.011945833917707201,0.03551571199625552,0.003931859113009919,0.0035965972658718952,0.003509127784069555,0.006535989278927445,0.014759524003041527,0.0039027906382190307,0.0035633174374594657,0.003464794716246094,90.86787691774472,343552,670,0.0054098439599329145,0.020756187541271787,2.9068473460418844e-05,3.327982846367117e-05,4.433307537748214e-05
0.017141282536619746,0.00847763936035335,0.024069599108770493,0.003874537866024008,0.0035267132748649727,0.003453348145334037,0.00563581376336515,0.01221696818002353,0.003845957560879907,0.0034935078140850995,0.0034092510918612194,90.87411613109322,348672,680,0.002841825096402317,0.011852631276461148,2.858030763151425e-05,3.320545783377845e-05,4.4097042673284985e-05
0.01641186743640617,0.00652394755743444,0.016278813014159333,0.0038639972006659145,0.0035089682937870102,0.003409479908772153,0.006033924035727977,0.014276336167460758,0.0038354929496088753,0.0034767639342575315,0.0033659143770240598,90.88043583125469,353792,690,0.0004900233518128516,0.0020024766993358483,2.8504243385649044e-05,3.220435268773261e-05,4.356553336037907e-05
0.014967490907588045,0.005834003048948944,0.013609766366024465,0.003839806680533488,0.0034670537050046453,0.0033616045061845958,0.005518166371621192,0.012332624715656559,0.0038114737764727794,0.003435047202305322,0.003318982362249717,90.88688110963011,358912,700,0.00031583657400915396,0.0012771416683570926,2.8332910072250096e-05,3.200651017858249e-05,4.2622151369010574e-05
0.01732035623167207,0.00678304978646338,0.014839929332399896,0.0038301412241928505,0.0034016747992701747,0.003328107239593283,0.006261764466762542,0.013111087145617881,0.0038018915407133855,0.003370126107019252,0.0032856189265384576,90.89348261709046,364032,710,0.0005212853240664117,0.001728842285847744,2.82496841960396e-05,3.154869230364558e-05,4.248830939306774e-05
0.014275601263493058,0.006866297777742147,0.01805804122158097,0.003751914025800432,0.0033667012930064543,0.003305015522585826,0.005984021211043001,0.014378519133420904,0.0037242932449788966,0.0033353638454255733,0.00326352001792645,90.89989722191815,369152,720,0.0008822764430078678,0.0036795220763793466,2.7620772502843327e-05,3.133745674817462e-05,4.1495502541059786e-05
0.013163742293214754,0.00505587428342551,0.010499091670043816,0.0037105722904537536,0.003340241807970883,0.0032596732609935326,0.004730734694749115,0.009195380045899329,0.003683250091946239,0.0033089066238157993,0.0032178515568375586,90.90631902985184,374272,730,0.0003251394609833369,0.0013037117162200047,2.7322191266312582e-05,3.1335188707581805e-05,4.1821706925533836e-05
0.016204287069836534,0.014247031044214964,0.04494855325100215,0.003666493907249309,0.0033128099325536306,0.0032155480627463952,0.006516961846500635,0.015416811619087794,0.0036395523181584266,0.003282239722608069,0.0031744259862932353,90.91282504990836,379392,740,0.007730069168610497,0.02953174166370858,2.6941591278002642e-05,3.057021781210273e-05,4.112207850102882e-05
0.012865907141481621,0.008858096739277243,0.0249427827903601,0.0036286463835399213,0.003280620189274058,0.0031887004031769697,0.005838204454630614,0.013180213514715424,0.0036018904800967943,0.0032505189054919483,0.0031483899621713553,90.9195993679569,384512,750,0.0030198921933333625,0.01176256910363298,2.6755907224708756e-05,3.0101281503020254e-05,4.031043171116546e-05
0.01409419929891304,0.009224302228540182,0.024949649193191103,0.003574387285126639,0.003237798755051372,0.003144298359274682,0.006154837040230631,0.013810398182166474,0.003548001562843898,0.0032075988056473664,0.00310446499000735,90.92579974058141,389632,760,0.003069465405133087,0.011139250975653076,2.6385710745151826e-05,3.019994361939269e-05,3.983337361516045e-05
0.016751578258810566,0.00764350623358041,0.023118569191345695,0.003604552593570568,0.003212917565542739,0.003125175356134687,0.004998793615959584,0.011143646810004218,0.003577858876868538,0.0031832649387069974,0.0030853754592085744,90.93240416279944,394752,770,0.0026447128042491387,0.011974922287416643,2.669372020691077e-05,2.965262773386713e-05,3.9799891613835256e-05
0.01298049218681103,0.00511722092051059,0.010301381867577333,0.00350565102118521,0.003180328432632532,0.003085541487490006,0.004915807023644447,0.00962640388907324,0.0034798597663235013,0.003150578842770239,0.003046447536666186,90.9392609658976,399872,780,0.00020141385721217378,0.0006749779730794136,2.5791255223176002e-05,2.974959324041356e-05,3.909396039123202e-05
0.02113049474217898,0.007991126691922546,0.022181862704918603,0.0034750158383701885,0.003127243288486479,0.0030638729695902154,0.0053025066852569564,0.011588455154705113,0.003449400821816386,0.0030978527382552004,0.0030245526604419366,90.94639915608691,404992,790,0.002688619959008065,0.010593407826586913,2.5615024191301385e-05,2.9390548736220608e-05,3.932032006221475e-05
0.02218781516035842,0.00474526712205261,0.00949176710800421,0.0034503561760564983,0.003132341021091905,0.003034976514588512,0.004538023192435503,0.008748407372497498,0.0034248749974982,0.0031031107189814122,0.0029964831072304917,90.9528054630699,410112,800,0.0002072437702736352,0.0007433597516473691,2.5481189680119446e-05,2.9230305846500994e-05,3.8493408002458254e-05
0.016707967828115775,0.006478879041969776,0.016451187975083777,0.003449316173677612,0.0030965404666986472,0.0030045252325097936,0.0057656565913930535,0.013674352539164361,0.003423802717446001,0.0030678371574178738,0.0029663940314838474,90.95985106319941,415232,810,0.0007132226499379612,0.0027768354541665105,2.5513457202483275e-05,2.8703302875879334e-05,3.813120575945173e-05
0.01945610759214106,0.008173442003317178,0.022492835446855566,0.0034259623748117253,0.0030523259489603285,0.0029734647595531273,0.0052849598927423354,0.011443482560431026,0.0034006709216295615,0.0030237944427902678,0.002935656972205753,90.96698590591474,420352,820,0.0028884822942927715,0.011049352661505411,2.529145212108797e-05,2.853150266637142e-05,3.7807781438552354e-05
0.017664595426964413,0.005982849001884461,0.013986396147326257,0.0034150130715026373,0.0030442596394461637,0.00294559017177029,0.0054461278021335595,0.012026369240456474,0.0033898445689332446,0.003015910196332152,0.0029081184144035504,90.97408900664973,425472,830,0.0005367210920667277,0.001960026875199868,2.5168502093840622e-05,2.8349441190480382e-05,3.747176491868166e-05
